order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
5442705208.0,53708.0,2024-08-27 03:32:33,2024-08-27 03:27:33,-5.0,1.6,On Time,
643302284.0,92172.0,2024-05-30 23:14:11,2024-05-30 23:25:11,11.0,3.99,Slightly Delayed,Traffic
6141016209.0,66040.0,2024-04-13 18:25:18,2024-04-13 18:25:18,0.0,2.59,On Time,
4058658914.0,15833.0,2024-02-09 09:48:42,2024-02-09 09:48:42,0.0,3.1,On Time,
4731454539.0,57976.0,2024-01-05 07:09:10,2024-01-05 07:09:10,0.0,3.91,On Time,
148408710.0,15102.0,2024-01-01 02:13:47,2024-01-01 02:17:47,4.0,0.87,On Time,Traffic
3263142674.0,63585.0,2024-01-30 08:30:13,2024-01-30 08:31:13,1.0,4.24,On Time,Traffic
9591201821.0,87917.0,2023-11-12 20:39:56,2023-11-12 20:52:56,13.0,3.17,Slightly Delayed,Traffic
2227944524.0,30179.0,2023-06-07 09:02:45,2023-06-07 09:06:45,4.0,3.4,On Time,Traffic
2307375554.0,73572.0,2024-01-31 15:49:00,2024-01-31 16:01:00,12.0,4.24,Slightly Delayed,Traffic
8521887524.0,77426.0,2024-04-13 14:21:15,2024-04-13 14:34:15,13.0,2.3,Slightly Delayed,Traffic
3298709387.0,86131.0,2023-07-01 06:19:58,2023-07-01 06:24:58,5.0,0.63,On Time,Traffic
8608686211.0,95050.0,2023-07-27 05:21:13,2023-07-27 05:32:13,11.0,2.83,Slightly Delayed,Traffic
5125482761.0,85795.0,2023-05-28 07:30:31,2023-05-28 07:40:31,10.0,3.58,Slightly Delayed,Traffic
7388146343.0,94498.0,2023-09-24 11:58:47,2023-09-24 12:11:47,13.0,4.5,Slightly Delayed,Traffic
7064723322.0,94412.0,2023-10-15 12:03:30,2023-10-15 12:20:30,17.0,3.82,Significantly Delayed,Traffic
1766291529.0,27514.0,2024-07-12 19:12:29,2024-07-12 19:27:29,15.0,1.2,Slightly Delayed,Traffic
8183491568.0,48175.0,2023-09-15 14:05:46,2023-09-15 14:17:46,12.0,3.15,Slightly Delayed,Traffic
6419111681.0,66008.0,2024-01-24 11:08:37,2024-01-24 11:08:37,0.0,1.04,On Time,
9193945481.0,44100.0,2024-08-22 20:00:10,2024-08-22 20:06:10,6.0,3.22,Slightly Delayed,Traffic
3937750618.0,76499.0,2023-08-26 10:30:23,2023-08-26 10:30:23,0.0,3.91,On Time,
2056682923.0,32053.0,2024-05-27 19:59:13,2024-05-27 20:11:13,12.0,0.58,Slightly Delayed,Traffic
7229998672.0,32978.0,2023-09-10 21:17:23,2023-09-10 21:31:23,14.0,2.12,Slightly Delayed,Traffic
7028582657.0,88805.0,2024-11-01 14:03:41,2024-11-01 14:13:41,10.0,4.92,Slightly Delayed,Traffic
1732091066.0,91109.0,2024-05-12 10:17:49,2024-05-12 10:14:49,-3.0,1.34,On Time,
9389363975.0,56285.0,2024-01-08 05:51:17,2024-01-08 06:14:17,23.0,2.13,Significantly Delayed,Traffic
9477050930.0,29995.0,2023-09-01 00:18:51,2023-09-01 00:21:51,3.0,3.92,On Time,Traffic
6808771388.0,8970.0,2024-04-29 18:07:09,2024-04-29 18:08:09,1.0,1.22,On Time,Traffic
7616458551.0,92475.0,2023-05-05 09:31:14,2023-05-05 09:44:14,13.0,2.18,Slightly Delayed,Traffic
2784959025.0,86825.0,2023-04-07 02:46:48,2023-04-07 02:49:48,3.0,4.77,On Time,Traffic
2716611235.0,66366.0,2024-02-19 06:29:33,2024-02-19 06:30:33,1.0,4.56,On Time,Traffic
3797871396.0,59554.0,2023-12-19 02:26:29,2023-12-19 02:31:29,5.0,1.81,On Time,Traffic
5895445193.0,40476.0,2023-09-18 20:29:21,2023-09-18 20:36:21,7.0,4.33,Slightly Delayed,Traffic
5281640953.0,76660.0,2024-05-19 19:19:42,2024-05-19 19:20:42,1.0,1.51,On Time,Traffic
9006387145.0,32558.0,2023-07-16 10:10:48,2023-07-16 10:19:48,9.0,1.29,Slightly Delayed,Traffic
2015702046.0,63937.0,2023-05-17 07:11:38,2023-05-17 07:25:38,14.0,4.66,Slightly Delayed,Traffic
9260334793.0,38060.0,2024-07-10 06:56:25,2024-07-10 06:59:25,3.0,3.82,On Time,Traffic
5912752928.0,26396.0,2023-12-20 18:31:00,2023-12-20 18:30:00,-1.0,2.49,On Time,
7691723645.0,28979.0,2024-08-04 13:42:48,2024-08-04 13:45:48,3.0,3.0,On Time,Traffic
9166904790.0,37462.0,2024-01-19 19:15:10,2024-01-19 19:13:10,-2.0,1.4,On Time,
1668797251.0,14539.0,2023-05-18 00:44:10,2023-05-18 00:49:10,5.0,0.7,On Time,Traffic
3350348511.0,64424.0,2023-10-05 05:23:12,2023-10-05 05:18:12,-5.0,4.47,On Time,
2475154947.0,5307.0,2024-01-14 11:12:14,2024-01-14 11:19:14,7.0,1.6,Slightly Delayed,Traffic
1348544692.0,36408.0,2024-04-15 17:14:06,2024-04-15 17:20:06,6.0,1.33,Slightly Delayed,Traffic
6770208707.0,86742.0,2024-05-01 22:21:36,2024-05-01 22:19:36,-2.0,1.38,On Time,
9500356395.0,1348.0,2024-10-29 01:35:06,2024-10-29 01:36:06,1.0,4.79,On Time,Traffic
6280233997.0,52738.0,2023-08-23 20:43:30,2023-08-23 20:38:30,-5.0,4.5,On Time,
935645101.0,22930.0,2023-09-27 02:44:38,2023-09-27 03:14:38,30.0,0.92,Significantly Delayed,Traffic
3492077995.0,11413.0,2023-06-24 00:05:59,2023-06-24 00:01:59,-4.0,3.16,On Time,
6971044672.0,4558.0,2024-03-21 16:18:32,2024-03-21 16:30:32,12.0,4.35,Slightly Delayed,Traffic
9417710958.0,8300.0,2023-09-20 16:05:11,2023-09-20 16:01:11,-4.0,4.22,On Time,
114851727.0,8766.0,2024-10-04 03:26:47,2024-10-04 03:25:47,-1.0,0.87,On Time,
7521503340.0,38651.0,2024-05-30 07:18:58,2024-05-30 07:15:58,-3.0,2.73,On Time,
7709878408.0,24294.0,2023-08-09 18:05:59,2023-08-09 18:07:59,2.0,4.39,On Time,Traffic
7941755463.0,821.0,2024-09-30 09:51:04,2024-09-30 09:54:04,3.0,2.94,On Time,Traffic
4540271027.0,7176.0,2024-05-14 04:10:16,2024-05-14 04:12:16,2.0,1.86,On Time,Traffic
8022168472.0,42469.0,2024-02-20 22:52:43,2024-02-20 23:00:43,8.0,2.58,Slightly Delayed,Traffic
3808358945.0,14986.0,2023-08-26 03:17:53,2023-08-26 03:26:53,9.0,2.67,Slightly Delayed,Traffic
5112444865.0,2692.0,2024-06-06 21:24:35,2024-06-06 21:19:35,-5.0,2.02,On Time,
9965551056.0,98962.0,2023-06-24 02:19:08,2023-06-24 02:25:08,6.0,2.4,Slightly Delayed,Traffic
7695708103.0,87812.0,2024-05-16 15:53:47,2024-05-16 15:54:47,1.0,4.44,On Time,Traffic
7022728237.0,81122.0,2023-06-03 04:29:03,2023-06-03 04:29:03,0.0,3.91,On Time,
2062715135.0,43272.0,2024-08-20 15:51:50,2024-08-20 15:51:50,0.0,1.17,On Time,
3287815959.0,42829.0,2024-08-09 19:54:10,2024-08-09 20:15:10,21.0,2.8,Significantly Delayed,Traffic
9015471552.0,72941.0,2024-04-13 19:46:29,2024-04-13 19:46:29,0.0,1.88,On Time,
1595123446.0,25599.0,2024-02-27 00:53:54,2024-02-27 00:55:54,2.0,2.34,On Time,Traffic
4888577440.0,1050.0,2024-05-19 01:02:46,2024-05-19 00:57:46,-5.0,1.06,On Time,
9039053330.0,93032.0,2023-08-16 10:26:50,2023-08-16 10:25:50,-1.0,3.5,On Time,
3091360904.0,32085.0,2024-06-16 04:42:49,2024-06-16 04:42:49,0.0,4.04,On Time,
6821938492.0,78087.0,2023-09-06 17:03:35,2023-09-06 17:04:35,1.0,0.96,On Time,Traffic
4553785640.0,48308.0,2024-08-13 16:49:43,2024-08-13 16:50:43,1.0,4.56,On Time,Traffic
4005611015.0,10416.0,2024-03-30 00:03:07,2024-03-30 00:17:07,14.0,2.77,Slightly Delayed,Traffic
8480910658.0,38062.0,2023-08-28 20:34:24,2023-08-28 20:39:24,5.0,2.11,On Time,Traffic
1922667245.0,44104.0,2023-09-24 16:43:09,2023-09-24 16:44:09,1.0,4.19,On Time,Traffic
379758677.0,53840.0,2023-12-26 22:55:09,2023-12-26 23:08:09,13.0,3.84,Slightly Delayed,Traffic
4903380842.0,76089.0,2024-06-03 05:47:05,2024-06-03 05:53:05,6.0,0.86,Slightly Delayed,Traffic
9244122658.0,24492.0,2024-03-12 16:52:38,2024-03-12 17:15:38,23.0,1.9,Significantly Delayed,Traffic
5054410467.0,48965.0,2023-07-01 12:27:23,2023-07-01 12:24:23,-3.0,1.76,On Time,
9877212995.0,52198.0,2024-05-04 01:34:51,2024-05-04 01:29:51,-5.0,3.48,On Time,
8375236356.0,8079.0,2023-09-22 19:02:02,2023-09-22 19:06:02,4.0,4.38,On Time,Traffic
2652063230.0,55939.0,2023-11-22 02:31:55,2023-11-22 02:32:55,1.0,0.7,On Time,Traffic
7258243894.0,15896.0,2024-07-14 23:19:25,2024-07-14 23:18:25,-1.0,4.18,On Time,
5980648426.0,76780.0,2023-12-15 03:43:00,2023-12-15 03:59:00,16.0,4.67,Significantly Delayed,Traffic
365104159.0,42058.0,2023-11-27 05:08:51,2023-11-27 05:27:51,19.0,1.41,Significantly Delayed,Traffic
7038005775.0,77255.0,2023-07-02 02:19:47,2023-07-02 02:15:47,-4.0,2.96,On Time,
1456792223.0,9753.0,2024-08-13 21:29:36,2024-08-13 21:24:36,-5.0,3.65,On Time,
6673964264.0,33183.0,2024-10-18 05:57:01,2024-10-18 05:58:01,1.0,2.02,On Time,Traffic
5780280518.0,82210.0,2024-08-23 22:48:52,2024-08-23 22:51:52,3.0,3.34,On Time,Traffic
6220137166.0,307.0,2023-12-09 22:20:35,2023-12-09 22:35:35,15.0,4.63,Slightly Delayed,Traffic
2615887425.0,32500.0,2023-10-28 20:05:41,2023-10-28 20:15:41,10.0,2.09,Slightly Delayed,Traffic
5610987488.0,51046.0,2023-08-14 12:18:35,2023-08-14 12:14:35,-4.0,0.85,On Time,
6038240765.0,66705.0,2023-05-27 00:30:57,2023-05-27 00:30:57,0.0,3.29,On Time,
5004974422.0,85319.0,2023-07-03 18:32:28,2023-07-03 18:31:28,-1.0,1.63,On Time,
2349863203.0,76889.0,2023-12-20 21:18:38,2023-12-20 21:22:38,4.0,4.83,On Time,Traffic
9487956261.0,23324.0,2023-07-25 07:44:56,2023-07-25 07:54:56,10.0,3.23,Slightly Delayed,Traffic
7169945062.0,62218.0,2023-06-14 02:37:15,2023-06-14 02:40:15,3.0,4.36,On Time,Traffic
5393866026.0,23975.0,2023-04-10 00:56:20,2023-04-10 00:51:20,-5.0,2.3,On Time,
7266772806.0,19227.0,2024-09-06 23:24:12,2024-09-06 23:28:12,4.0,1.4,On Time,Traffic
2411227007.0,63131.0,2024-06-09 14:54:18,2024-06-09 14:57:18,3.0,2.53,On Time,Traffic
960728650.0,42554.0,2023-04-16 08:09:44,2023-04-16 08:16:44,7.0,3.51,Slightly Delayed,Traffic
2326500581.0,53100.0,2024-07-21 05:49:04,2024-07-21 05:54:04,5.0,3.58,On Time,Traffic
9489310879.0,13348.0,2024-10-15 05:36:12,2024-10-15 05:33:12,-3.0,1.32,On Time,
2341242955.0,6285.0,2024-01-12 18:41:15,2024-01-12 19:00:15,19.0,3.34,Significantly Delayed,Traffic
1023485121.0,74337.0,2024-02-11 17:36:30,2024-02-11 17:38:30,2.0,1.34,On Time,Traffic
9742218709.0,4129.0,2024-09-25 13:28:53,2024-09-25 13:27:53,-1.0,4.99,On Time,
9039933820.0,11046.0,2023-12-09 15:18:56,2023-12-09 15:17:56,-1.0,4.88,On Time,
1391881327.0,48329.0,2024-07-01 21:34:49,2024-07-01 21:38:49,4.0,3.69,On Time,Traffic
3360648053.0,10234.0,2023-05-15 08:38:15,2023-05-15 08:43:15,5.0,2.52,On Time,Traffic
9758418980.0,77182.0,2023-07-05 11:58:10,2023-07-05 11:54:10,-4.0,3.4,On Time,
9859459525.0,319.0,2023-07-13 02:44:28,2023-07-13 02:44:28,0.0,3.56,On Time,
6924226309.0,6964.0,2024-09-27 04:02:48,2024-09-27 04:13:48,11.0,3.61,Slightly Delayed,Traffic
7672052920.0,30194.0,2023-12-07 01:11:00,2023-12-07 01:07:00,-4.0,3.15,On Time,
4597359399.0,5286.0,2024-09-20 03:14:14,2024-09-20 03:12:14,-2.0,2.78,On Time,
665402174.0,77757.0,2024-04-16 02:20:25,2024-04-16 02:17:25,-3.0,1.18,On Time,
3986082657.0,55010.0,2024-02-17 12:56:53,2024-02-17 12:55:53,-1.0,1.35,On Time,
4275746826.0,59737.0,2024-03-05 10:57:46,2024-03-05 10:54:46,-3.0,4.92,On Time,
525864604.0,60733.0,2024-03-24 21:22:29,2024-03-24 21:24:29,2.0,1.2,On Time,Traffic
4473658819.0,14104.0,2023-12-05 00:39:25,2023-12-05 00:35:25,-4.0,1.81,On Time,
8824559505.0,56907.0,2024-08-14 14:06:11,2024-08-14 14:03:11,-3.0,4.12,On Time,
1824646473.0,88937.0,2023-04-02 07:02:43,2023-04-02 06:57:43,-5.0,1.7,On Time,
776389097.0,75111.0,2024-02-10 07:50:39,2024-02-10 08:05:39,15.0,1.62,Slightly Delayed,Traffic
4908634706.0,13171.0,2023-10-15 22:36:25,2023-10-15 22:37:25,1.0,0.69,On Time,Traffic
3516204561.0,1455.0,2023-09-09 05:48:58,2023-09-09 05:48:58,0.0,1.81,On Time,
9510792757.0,28724.0,2023-11-04 05:12:14,2023-11-04 05:12:14,0.0,4.93,On Time,
3504903228.0,90336.0,2023-06-30 00:26:00,2023-06-30 00:34:00,8.0,1.84,Slightly Delayed,Traffic
3438202422.0,94413.0,2023-10-08 16:06:10,2023-10-08 16:33:10,27.0,4.09,Significantly Delayed,Traffic
3007616042.0,42230.0,2024-07-14 07:36:08,2024-07-14 07:58:08,22.0,3.57,Significantly Delayed,Traffic
4656199468.0,68579.0,2023-10-29 19:46:19,2023-10-29 20:16:19,30.0,4.72,Significantly Delayed,Traffic
6994560237.0,76628.0,2024-07-03 11:29:07,2024-07-03 11:27:07,-2.0,2.4,On Time,
8442552565.0,27187.0,2023-11-05 16:31:52,2023-11-05 16:58:52,27.0,2.62,Significantly Delayed,Traffic
414299117.0,13455.0,2023-07-28 06:50:14,2023-07-28 06:50:14,0.0,4.8,On Time,
8146956033.0,56350.0,2024-08-10 01:07:00,2024-08-10 01:03:00,-4.0,4.86,On Time,
7919748594.0,23133.0,2024-09-20 00:47:20,2024-09-20 00:49:20,2.0,0.52,On Time,Traffic
7834171020.0,97901.0,2024-01-04 12:36:25,2024-01-04 12:39:25,3.0,2.87,On Time,Traffic
3735968672.0,57850.0,2023-12-22 22:43:36,2023-12-22 22:41:36,-2.0,0.62,On Time,
3864051985.0,95883.0,2024-04-06 03:13:19,2024-04-06 03:41:19,28.0,2.43,Significantly Delayed,Traffic
8299074079.0,16269.0,2024-06-08 10:25:10,2024-06-08 10:26:10,1.0,1.16,On Time,Traffic
891333736.0,92557.0,2023-09-24 20:28:03,2023-09-24 20:57:03,29.0,3.22,Significantly Delayed,Traffic
2874220576.0,57749.0,2023-10-04 07:13:43,2023-10-04 07:10:43,-3.0,1.12,On Time,
6375536946.0,94134.0,2024-01-10 12:51:54,2024-01-10 12:52:54,1.0,2.02,On Time,Traffic
1966054573.0,87453.0,2023-05-09 12:12:58,2023-05-09 12:38:58,26.0,1.59,Significantly Delayed,Traffic
1565942558.0,92722.0,2024-08-04 14:34:41,2024-08-04 14:34:41,0.0,0.64,On Time,
4624281313.0,30435.0,2024-10-22 11:27:07,2024-10-22 11:30:07,3.0,4.96,On Time,Traffic
6884010758.0,63064.0,2024-04-27 22:36:57,2024-04-27 22:38:57,2.0,4.26,On Time,Traffic
4351744653.0,45994.0,2023-04-03 14:26:21,2023-04-03 14:45:21,19.0,2.14,Significantly Delayed,Traffic
8698000932.0,22719.0,2024-05-28 20:33:44,2024-05-28 20:57:44,24.0,4.43,Significantly Delayed,Traffic
3844380421.0,52805.0,2023-10-19 13:05:22,2023-10-19 13:01:22,-4.0,3.3,On Time,
7105842598.0,1898.0,2023-08-24 15:06:37,2023-08-24 15:01:37,-5.0,1.96,On Time,
8993722297.0,53094.0,2023-07-04 16:14:33,2023-07-04 16:17:33,3.0,3.27,On Time,Traffic
2929439019.0,75818.0,2023-10-28 17:37:14,2023-10-28 17:35:14,-2.0,3.2,On Time,
1661854320.0,19933.0,2024-09-28 10:11:29,2024-09-28 10:16:29,5.0,3.68,On Time,Traffic
3082165628.0,30186.0,2023-05-02 21:48:37,2023-05-02 21:44:37,-4.0,1.08,On Time,
1745045814.0,4796.0,2023-11-30 09:04:34,2023-11-30 09:01:34,-3.0,2.81,On Time,
813387880.0,92699.0,2023-07-08 11:43:53,2023-07-08 11:42:53,-1.0,2.58,On Time,
8189879400.0,89826.0,2023-11-16 04:33:20,2023-11-16 04:29:20,-4.0,1.83,On Time,
8465045467.0,34692.0,2024-05-01 05:48:15,2024-05-01 05:46:15,-2.0,1.16,On Time,
9232350528.0,22738.0,2023-10-03 08:29:06,2023-10-03 08:28:06,-1.0,1.07,On Time,
1728666371.0,77801.0,2024-05-12 12:47:32,2024-05-12 13:10:32,23.0,1.6,Significantly Delayed,Traffic
6131815766.0,34359.0,2023-03-18 00:05:57,2023-03-18 00:05:57,0.0,1.64,On Time,
6438773635.0,188.0,2024-07-19 04:07:24,2024-07-19 04:02:24,-5.0,1.85,On Time,
6912676966.0,15416.0,2023-06-10 14:06:41,2023-06-10 14:06:41,0.0,1.08,On Time,
2840314717.0,56917.0,2023-06-27 23:52:21,2023-06-27 23:51:21,-1.0,1.91,On Time,
9508359721.0,85036.0,2024-08-24 15:57:55,2024-08-24 16:06:55,9.0,1.58,Slightly Delayed,Traffic
2244679313.0,2273.0,2024-08-05 07:09:07,2024-08-05 07:13:07,4.0,3.56,On Time,Traffic
9407544177.0,59002.0,2024-11-03 08:03:59,2024-11-03 08:07:59,4.0,4.1,On Time,Traffic
2528398796.0,58075.0,2023-04-07 00:02:43,2023-04-07 00:13:43,11.0,2.63,Slightly Delayed,Traffic
9464988762.0,64401.0,2023-10-02 17:29:55,2023-10-02 17:25:55,-4.0,3.68,On Time,
6373867899.0,71865.0,2023-11-08 08:52:48,2023-11-08 08:57:48,5.0,2.39,On Time,Traffic
4028185110.0,30697.0,2023-04-25 15:36:14,2023-04-25 15:43:14,7.0,1.16,Slightly Delayed,Traffic
9717018638.0,78169.0,2024-07-13 02:50:06,2024-07-13 02:58:06,8.0,4.44,Slightly Delayed,Traffic
4898477588.0,11074.0,2024-02-15 20:20:56,2024-02-15 20:15:56,-5.0,2.11,On Time,
4723165081.0,60832.0,2024-02-02 09:09:11,2024-02-02 09:05:11,-4.0,3.61,On Time,
2845954128.0,64804.0,2024-07-04 16:58:53,2024-07-04 16:56:53,-2.0,1.05,On Time,
23158044.0,66644.0,2023-05-19 19:41:28,2023-05-19 19:41:28,0.0,2.64,On Time,
1486548042.0,74963.0,2023-10-12 11:35:23,2023-10-12 11:44:23,9.0,2.73,Slightly Delayed,Traffic
708351411.0,21614.0,2023-10-16 05:43:05,2023-10-16 05:51:05,8.0,1.91,Slightly Delayed,Traffic
5512110908.0,31823.0,2023-11-22 02:20:53,2023-11-22 02:46:53,26.0,1.88,Significantly Delayed,Traffic
2295441899.0,21929.0,2024-02-18 08:06:22,2024-02-18 08:14:22,8.0,3.92,Slightly Delayed,Traffic
4867173151.0,40357.0,2023-10-24 22:14:36,2023-10-24 22:16:36,2.0,2.7,On Time,Traffic
4635037652.0,80201.0,2024-01-23 20:55:54,2024-01-23 20:50:54,-5.0,0.93,On Time,
2209259378.0,91054.0,2023-12-23 12:52:15,2023-12-23 12:47:15,-5.0,1.92,On Time,
4079286483.0,29223.0,2023-05-19 13:22:58,2023-05-19 13:24:58,2.0,4.18,On Time,Traffic
9506078962.0,82546.0,2024-07-05 22:13:58,2024-07-05 22:27:58,14.0,0.51,Slightly Delayed,Traffic
6894691072.0,13462.0,2024-03-22 12:13:52,2024-03-22 12:17:52,4.0,2.36,On Time,Traffic
4481256065.0,34584.0,2024-04-04 14:07:44,2024-04-04 14:29:44,22.0,0.53,Significantly Delayed,Traffic
5050919809.0,7758.0,2024-05-13 07:24:41,2024-05-13 07:27:41,3.0,4.41,On Time,Traffic
1328085383.0,73436.0,2023-05-11 11:50:52,2023-05-11 11:47:52,-3.0,3.29,On Time,
5382246981.0,18853.0,2023-08-30 22:08:30,2023-08-30 22:12:30,4.0,2.17,On Time,Traffic
5647827263.0,69561.0,2024-05-07 08:10:24,2024-05-07 08:09:24,-1.0,3.35,On Time,
9244268951.0,85934.0,2023-10-30 09:40:13,2023-10-30 09:44:13,4.0,3.0,On Time,Traffic
6217777735.0,29335.0,2024-07-22 11:39:06,2024-07-22 11:34:06,-5.0,1.22,On Time,
3682639473.0,98463.0,2023-11-22 00:03:53,2023-11-21 23:59:53,-4.0,4.65,On Time,
3859331666.0,83436.0,2023-07-02 07:49:25,2023-07-02 07:48:25,-1.0,3.85,On Time,
7971689217.0,36735.0,2023-10-18 13:24:32,2023-10-18 13:38:32,14.0,2.44,Slightly Delayed,Traffic
6822492679.0,70308.0,2023-07-28 06:25:08,2023-07-28 06:39:08,14.0,3.19,Slightly Delayed,Traffic
7211194993.0,79267.0,2023-09-04 03:59:51,2023-09-04 03:59:51,0.0,1.51,On Time,
461485679.0,88187.0,2023-08-08 00:18:45,2023-08-08 00:22:45,4.0,1.16,On Time,Traffic
3209732414.0,55281.0,2024-04-18 11:06:25,2024-04-18 11:06:25,0.0,4.14,On Time,
6537694730.0,46287.0,2024-08-15 00:54:15,2024-08-15 00:58:15,4.0,2.1,On Time,Traffic
7653097776.0,52927.0,2023-07-16 06:58:44,2023-07-16 06:59:44,1.0,3.65,On Time,Traffic
4928556641.0,49069.0,2023-09-19 15:11:57,2023-09-19 15:18:57,7.0,4.28,Slightly Delayed,Traffic
5905518100.0,87502.0,2023-09-25 06:47:07,2023-09-25 06:51:07,4.0,3.99,On Time,Traffic
8337948336.0,61806.0,2023-07-04 05:42:59,2023-07-04 05:47:59,5.0,3.64,On Time,Traffic
8814435884.0,19344.0,2024-08-11 14:11:47,2024-08-11 14:13:47,2.0,0.75,On Time,Traffic
6645415772.0,80224.0,2024-07-02 07:04:43,2024-07-02 07:00:43,-4.0,4.61,On Time,
5274039950.0,77082.0,2023-12-14 20:34:39,2023-12-14 20:31:39,-3.0,2.99,On Time,
7404052550.0,19555.0,2023-09-13 07:21:41,2023-09-13 07:18:41,-3.0,3.25,On Time,
8179058864.0,98021.0,2023-05-18 17:59:29,2023-05-18 17:57:29,-2.0,2.59,On Time,
5195997912.0,54621.0,2024-07-20 15:34:32,2024-07-20 15:29:32,-5.0,2.91,On Time,
3320194259.0,18826.0,2023-12-07 19:10:10,2023-12-07 19:06:10,-4.0,3.85,On Time,
8185684967.0,39742.0,2023-05-05 22:48:30,2023-05-05 22:49:30,1.0,2.05,On Time,Traffic
2324568019.0,84177.0,2023-07-06 05:18:30,2023-07-06 05:25:30,7.0,3.72,Slightly Delayed,Traffic
3522645150.0,24179.0,2023-05-16 07:52:57,2023-05-16 07:53:57,1.0,1.57,On Time,Traffic
4510488834.0,88472.0,2024-09-08 20:53:29,2024-09-08 20:53:29,0.0,1.56,On Time,
9433427403.0,44148.0,2023-05-17 21:11:25,2023-05-17 21:24:25,13.0,4.98,Slightly Delayed,Traffic
8065436106.0,75168.0,2024-01-22 01:59:31,2024-01-22 01:59:31,0.0,4.51,On Time,
846586265.0,8377.0,2023-07-02 16:52:26,2023-07-02 17:02:26,10.0,2.63,Slightly Delayed,Traffic
4337013612.0,14243.0,2023-05-15 12:42:43,2023-05-15 12:45:43,3.0,2.79,On Time,Traffic
8916023990.0,91553.0,2024-05-18 04:47:04,2024-05-18 04:58:04,11.0,1.31,Slightly Delayed,Traffic
6018805430.0,39582.0,2023-09-04 07:37:40,2023-09-04 07:41:40,4.0,4.16,On Time,Traffic
2676353168.0,61764.0,2024-09-10 11:32:07,2024-09-10 11:31:07,-1.0,3.6,On Time,
1069724600.0,27884.0,2023-07-26 11:56:20,2023-07-26 12:05:20,9.0,2.23,Slightly Delayed,Traffic
5503476312.0,28852.0,2024-06-16 16:03:53,2024-06-16 16:07:53,4.0,2.89,On Time,Traffic
4439677910.0,84746.0,2024-02-26 09:44:38,2024-02-26 09:44:38,0.0,1.59,On Time,
8045361592.0,3274.0,2024-10-11 12:04:32,2024-10-11 12:06:32,2.0,4.06,On Time,Traffic
1873731593.0,82405.0,2023-11-24 07:58:32,2023-11-24 08:01:32,3.0,4.21,On Time,Traffic
1126011099.0,7013.0,2024-02-21 22:09:21,2024-02-21 22:08:21,-1.0,0.92,On Time,
4100626744.0,30255.0,2024-10-21 01:19:46,2024-10-21 01:24:46,5.0,4.16,On Time,Traffic
8616880376.0,3557.0,2024-03-18 04:15:22,2024-03-18 04:35:22,20.0,2.86,Significantly Delayed,Traffic
1427911940.0,321.0,2024-02-24 07:14:38,2024-02-24 07:17:38,3.0,2.28,On Time,Traffic
4416398885.0,89868.0,2024-10-22 06:57:37,2024-10-22 06:56:37,-1.0,1.05,On Time,
2584579895.0,40539.0,2024-01-12 20:57:24,2024-01-12 20:55:24,-2.0,2.26,On Time,
7770651576.0,65051.0,2023-09-04 00:28:49,2023-09-04 00:51:49,23.0,4.1,Significantly Delayed,Traffic
3705985582.0,64445.0,2023-08-19 23:35:01,2023-08-19 23:36:01,1.0,2.11,On Time,Traffic
5160295213.0,99136.0,2024-01-25 20:59:59,2024-01-25 20:59:59,0.0,2.45,On Time,
4374285559.0,77397.0,2024-09-02 03:11:44,2024-09-02 03:18:44,7.0,2.49,Slightly Delayed,Traffic
9096638812.0,82494.0,2023-12-05 02:11:14,2023-12-05 02:10:14,-1.0,2.07,On Time,
2888179397.0,21483.0,2023-08-26 19:09:22,2023-08-26 19:17:22,8.0,1.89,Slightly Delayed,Traffic
3387165389.0,5218.0,2024-07-14 09:24:56,2024-07-14 09:24:56,0.0,2.13,On Time,
1925647539.0,74222.0,2023-08-14 15:48:54,2023-08-14 15:49:54,1.0,1.39,On Time,Traffic
6160848562.0,3350.0,2023-09-10 19:57:37,2023-09-10 20:02:37,5.0,3.71,On Time,Traffic
2343495895.0,92896.0,2024-08-04 14:34:51,2024-08-04 14:33:51,-1.0,2.17,On Time,
8812220964.0,67129.0,2023-08-29 16:38:14,2023-08-29 16:43:14,5.0,3.5,On Time,Traffic
8640364495.0,26749.0,2023-05-13 23:03:47,2023-05-13 23:13:47,10.0,3.03,Slightly Delayed,Traffic
4610687284.0,4338.0,2023-09-26 10:48:31,2023-09-26 10:53:31,5.0,4.69,On Time,Traffic
189431942.0,73313.0,2024-01-23 12:47:16,2024-01-23 12:45:16,-2.0,4.37,On Time,
1746826454.0,85938.0,2024-01-05 01:52:52,2024-01-05 01:50:52,-2.0,0.64,On Time,
948345459.0,89820.0,2024-03-23 04:25:06,2024-03-23 04:35:06,10.0,1.25,Slightly Delayed,Traffic
9959881029.0,36005.0,2024-09-30 03:34:06,2024-09-30 03:44:06,10.0,0.93,Slightly Delayed,Traffic
621213006.0,42600.0,2024-07-22 04:39:26,2024-07-22 04:40:26,1.0,1.61,On Time,Traffic
1772464528.0,47913.0,2023-09-07 21:22:04,2023-09-07 21:23:04,1.0,2.23,On Time,Traffic
7732863862.0,10377.0,2023-08-02 04:11:51,2023-08-02 04:13:51,2.0,3.32,On Time,Traffic
