campaign_id,campaign_name,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas
544266.0,Weekend Special,Premium,SMS,8390.0,775.0,41.0,2891.23,4558.16,2.02
50477.0,Festival Offer,Inactive,Social Media,2529.0,173.0,57.0,1498.67,8971.7,2.73
332981.0,Flash Sale,Premium,App,6525.0,627.0,46.0,2183.05,9898.73,3.3
365732.0,Membership Drive,Inactive,Email,7506.0,246.0,53.0,4493.88,5616.31,3.92
574973.0,Category Promotion,New Users,App,1579.0,709.0,13.0,3975.73,7671.56,1.59
858673.0,App Push Notification,Inactive,Social Media,5044.0,385.0,34.0,2412.3,7470.48,2.23
941043.0,Email Campaign,Premium,SMS,3189.0,706.0,22.0,3897.36,8720.8,3.43
61298.0,Referral Program,All,Social Media,6737.0,437.0,60.0,1121.22,2554.5,2.46
788.0,New User Discount,Premium,Email,3595.0,994.0,71.0,2896.44,4004.21,3.55
342817.0,Weekend Special,Inactive,App,5120.0,978.0,86.0,3253.05,8938.33,2.38
131109.0,Festival Offer,Premium,Social Media,6471.0,322.0,49.0,1730.66,5117.01,2.15
317422.0,Flash Sale,All,Email,2477.0,770.0,46.0,3274.94,9186.13,1.7
792614.0,Membership Drive,Inactive,Email,2084.0,451.0,21.0,4840.43,5095.39,3.37
975514.0,Category Promotion,New Users,Social Media,5129.0,546.0,89.0,2580.51,4589.79,2.2
242687.0,App Push Notification,Premium,SMS,1942.0,501.0,93.0,2606.09,4028.84,1.83
617434.0,Email Campaign,Inactive,Email,1276.0,244.0,90.0,3062.6,5647.17,1.8
358896.0,Referral Program,Premium,Social Media,4060.0,324.0,82.0,2780.78,2556.13,2.31
558662.0,New User Discount,Premium,App,8915.0,253.0,100.0,4241.64,2902.99,2.69
328403.0,Weekend Special,Premium,Social Media,2902.0,828.0,10.0,4458.85,3397.63,2.83
385595.0,Festival Offer,All,SMS,3688.0,962.0,51.0,1656.82,6203.09,3.38
356347.0,Flash Sale,All,App,2747.0,277.0,72.0,2618.31,8602.23,3.09
796779.0,Membership Drive,Inactive,Email,6180.0,437.0,40.0,2309.24,3617.5,2.57
203939.0,Category Promotion,Premium,Social Media,4693.0,899.0,21.0,4676.87,8564.24,2.8
952318.0,App Push Notification,All,Social Media,8624.0,213.0,51.0,3113.8,5772.78,1.84
600054.0,Email Campaign,Inactive,SMS,9964.0,714.0,72.0,1392.57,6067.95,3.93
882690.0,Referral Program,New Users,SMS,8247.0,113.0,50.0,3112.89,8878.47,2.2
93562.0,New User Discount,New Users,Social Media,2724.0,946.0,56.0,2386.53,8934.65,2.1
204854.0,Weekend Special,New Users,Email,5939.0,984.0,27.0,1259.57,3119.74,1.67
146885.0,Festival Offer,Inactive,Social Media,6207.0,211.0,70.0,1265.65,2971.38,2.62
11123.0,Flash Sale,All,App,4095.0,917.0,10.0,3467.8,9097.29,1.96
96308.0,Membership Drive,Premium,SMS,7414.0,190.0,42.0,4707.97,9129.51,2.08
683776.0,Category Promotion,Inactive,Email,4423.0,565.0,33.0,3755.46,5239.72,2.14
828029.0,App Push Notification,Inactive,Social Media,4555.0,554.0,89.0,2051.76,5942.34,2.27
935917.0,Email Campaign,New Users,SMS,1873.0,807.0,95.0,1819.97,7403.33,1.58
165276.0,Referral Program,All,App,8708.0,197.0,93.0,1661.64,2127.18,3.11
761155.0,New User Discount,New Users,SMS,7574.0,964.0,83.0,4732.98,9291.31,3.94
659615.0,Weekend Special,Premium,Email,7406.0,225.0,21.0,1983.16,5949.39,3.22
168803.0,Festival Offer,Premium,Email,4390.0,900.0,67.0,1047.34,6464.03,2.08
904535.0,Flash Sale,Premium,App,6364.0,374.0,76.0,1919.31,5543.2,1.6
935353.0,Membership Drive,All,App,4522.0,479.0,41.0,3667.51,9685.64,3.72
616855.0,Category Promotion,New Users,Email,7652.0,291.0,78.0,2503.67,7073.24,3.97
604479.0,App Push Notification,Inactive,Email,3988.0,581.0,16.0,1534.99,8282.28,1.97
765209.0,Email Campaign,All,Social Media,9164.0,354.0,11.0,3572.93,6815.44,2.53
408037.0,Referral Program,Premium,App,7433.0,545.0,73.0,2160.66,3496.4,2.73
761531.0,New User Discount,All,Social Media,6773.0,711.0,23.0,1431.87,5049.63,2.02
499253.0,Weekend Special,Premium,SMS,8451.0,781.0,20.0,1577.17,4973.89,3.29
440818.0,Festival Offer,Premium,SMS,1554.0,603.0,93.0,1735.96,2547.85,2.37
752665.0,Flash Sale,New Users,Email,8931.0,358.0,43.0,2348.19,9634.47,2.04
262602.0,Membership Drive,Inactive,SMS,6703.0,924.0,33.0,3383.88,5083.82,2.47
242175.0,Category Promotion,All,Email,9066.0,388.0,31.0,1543.89,5396.61,1.88
352482.0,App Push Notification,All,Email,1054.0,802.0,50.0,2613.86,3259.64,3.37
116113.0,Email Campaign,Inactive,App,5217.0,152.0,60.0,4572.39,7909.83,1.76
979857.0,Referral Program,Inactive,App,1151.0,842.0,49.0,1355.58,3543.75,3.31
406279.0,New User Discount,Premium,SMS,6516.0,309.0,87.0,4093.01,9386.39,2.72
684169.0,Weekend Special,All,Email,5446.0,340.0,35.0,3499.66,9127.65,3.78
172626.0,Festival Offer,Premium,Email,2884.0,201.0,42.0,1895.05,9185.97,2.61
992240.0,Flash Sale,Premium,Social Media,9767.0,823.0,70.0,3887.63,2147.45,1.68
484927.0,Membership Drive,Premium,SMS,2382.0,932.0,12.0,1499.99,9226.71,3.17
231048.0,Category Promotion,All,Social Media,5295.0,563.0,13.0,4285.35,9792.35,2.9
610154.0,App Push Notification,New Users,SMS,3061.0,145.0,22.0,2829.46,4528.99,3.73
665642.0,Email Campaign,Inactive,SMS,6732.0,548.0,78.0,4274.51,5277.18,3.98
642895.0,Referral Program,Premium,Email,9784.0,753.0,92.0,1245.53,6608.72,3.13
397247.0,New User Discount,Premium,Social Media,5103.0,405.0,35.0,4506.66,7648.1,1.61
233932.0,Weekend Special,New Users,Social Media,4361.0,697.0,45.0,1764.88,9511.03,3.37
994061.0,Festival Offer,Inactive,Email,2738.0,745.0,65.0,4044.68,9632.1,3.84
456276.0,Flash Sale,Inactive,SMS,5544.0,107.0,24.0,3753.59,2325.22,2.54
912737.0,Membership Drive,Inactive,Email,3158.0,794.0,52.0,4416.2,2642.85,2.41
90342.0,Category Promotion,All,Social Media,3669.0,806.0,77.0,3066.77,4680.02,3.37
381935.0,App Push Notification,All,App,6180.0,240.0,48.0,2482.03,6825.68,1.96
823153.0,Email Campaign,New Users,App,3680.0,250.0,47.0,3972.33,8910.03,1.57
842159.0,Referral Program,Inactive,SMS,5594.0,121.0,83.0,1417.7,6288.79,1.72
424369.0,New User Discount,Inactive,SMS,5282.0,418.0,27.0,1237.0,6933.85,1.69
524236.0,Weekend Special,Premium,Social Media,5709.0,373.0,89.0,1467.33,4489.21,3.99
986381.0,Festival Offer,New Users,App,8706.0,803.0,51.0,4081.31,5153.8,1.71
331076.0,Flash Sale,Inactive,SMS,4108.0,666.0,81.0,4459.67,6327.89,3.81
947057.0,Membership Drive,All,App,6729.0,740.0,80.0,2906.91,9204.75,3.72
581930.0,Category Promotion,Premium,App,4808.0,115.0,29.0,3642.85,5417.93,2.97
900221.0,App Push Notification,Inactive,App,5959.0,642.0,88.0,4234.89,8459.99,3.61
767303.0,Email Campaign,All,App,8133.0,936.0,25.0,2674.72,5576.09,2.81
143893.0,Referral Program,Inactive,Email,1369.0,824.0,65.0,3474.99,3754.92,3.51
796108.0,New User Discount,Inactive,App,4768.0,879.0,66.0,1509.74,9020.44,3.25
210501.0,Weekend Special,New Users,Social Media,2866.0,485.0,46.0,1964.41,8944.04,2.79
351187.0,Festival Offer,New Users,Email,5145.0,952.0,62.0,2763.96,7903.46,3.04
598616.0,Flash Sale,Inactive,SMS,7003.0,379.0,17.0,4887.1,3803.73,2.03
120019.0,Membership Drive,Inactive,App,6657.0,350.0,30.0,1637.46,7696.27,2.99
442443.0,Category Promotion,Premium,App,9069.0,204.0,38.0,2897.21,5407.31,3.84
977822.0,App Push Notification,Inactive,App,8420.0,266.0,25.0,1813.24,8629.7,3.38
649434.0,Email Campaign,New Users,Social Media,9217.0,216.0,61.0,2022.82,6857.66,3.37
959697.0,Referral Program,New Users,App,5356.0,841.0,68.0,2971.85,3586.72,2.95
412832.0,New User Discount,Premium,App,7179.0,590.0,21.0,3853.51,5949.83,2.71
747223.0,Weekend Special,Premium,App,2697.0,153.0,24.0,3698.77,5809.56,3.07
603541.0,Festival Offer,All,Email,4379.0,132.0,20.0,2115.53,3015.7,3.84
212243.0,Flash Sale,New Users,App,4658.0,852.0,33.0,4961.7,8912.5,1.85
647648.0,Membership Drive,New Users,SMS,9990.0,685.0,81.0,4932.38,9795.53,2.12
887270.0,Category Promotion,Premium,Email,4485.0,954.0,15.0,4034.18,7109.35,1.95
787752.0,App Push Notification,Premium,Social Media,1547.0,265.0,80.0,1868.74,2196.54,3.83
934335.0,Email Campaign,New Users,SMS,6383.0,152.0,50.0,1742.06,3381.28,2.24
885791.0,Referral Program,New Users,Social Media,5063.0,620.0,56.0,1831.62,7119.77,1.75
162641.0,New User Discount,New Users,App,3680.0,236.0,54.0,4173.72,9950.31,2.45
112303.0,Weekend Special,New Users,Social Media,8148.0,719.0,65.0,3834.05,4942.28,2.07
84920.0,Festival Offer,New Users,App,7644.0,243.0,27.0,3971.53,3344.21,3.99
916736.0,Flash Sale,All,Email,5808.0,143.0,60.0,1663.59,7915.53,3.51
732931.0,Membership Drive,All,Email,9433.0,877.0,83.0,1142.23,2478.77,2.98
736440.0,Category Promotion,Premium,Social Media,8311.0,177.0,100.0,2967.94,2409.34,1.94
917774.0,App Push Notification,All,App,7213.0,647.0,63.0,2340.61,2605.68,3.69
364020.0,Email Campaign,Inactive,Social Media,9765.0,370.0,33.0,3418.22,9833.12,3.59
379422.0,Referral Program,New Users,SMS,1929.0,393.0,40.0,3635.31,3087.46,3.88
518426.0,New User Discount,New Users,App,8823.0,693.0,33.0,3137.53,6595.78,2.84
82086.0,Weekend Special,All,Social Media,3980.0,146.0,56.0,2691.24,6653.71,2.53
822436.0,Festival Offer,All,Social Media,4432.0,384.0,74.0,3729.48,2594.86,3.32
26431.0,Flash Sale,All,Email,3413.0,948.0,94.0,3262.52,5640.12,2.33
732032.0,Membership Drive,New Users,Email,4040.0,635.0,47.0,1714.04,2123.97,1.84
332197.0,Category Promotion,All,Social Media,5616.0,314.0,74.0,4125.67,3870.15,1.74
777194.0,App Push Notification,New Users,Social Media,8729.0,350.0,44.0,3740.14,9009.75,3.68
562049.0,Email Campaign,New Users,Social Media,2631.0,445.0,43.0,1065.34,8164.14,2.25
448987.0,Referral Program,All,SMS,4839.0,450.0,45.0,4004.61,5081.05,3.23
609434.0,New User Discount,Inactive,SMS,2934.0,180.0,37.0,4188.74,2193.62,3.05
602887.0,Weekend Special,Inactive,Email,2299.0,605.0,80.0,2992.02,7157.17,3.91
793823.0,Festival Offer,New Users,Social Media,4094.0,611.0,11.0,1078.28,2847.19,1.67
981788.0,Flash Sale,New Users,Social Media,9753.0,842.0,73.0,2931.27,3419.38,3.08
397759.0,Membership Drive,New Users,App,5871.0,610.0,86.0,3584.41,7200.23,3.61
382406.0,Category Promotion,Premium,Social Media,8146.0,551.0,99.0,4320.08,3925.8,3.08
624861.0,App Push Notification,Premium,SMS,1562.0,371.0,92.0,2035.57,2676.76,2.76
965015.0,Email Campaign,New Users,App,3670.0,124.0,21.0,2261.29,5012.62,3.88
813639.0,Referral Program,All,SMS,6004.0,391.0,56.0,4908.7,7066.56,1.9
361810.0,New User Discount,Premium,Email,3656.0,859.0,94.0,4089.92,8683.76,2.13
423106.0,Weekend Special,Premium,App,7748.0,976.0,41.0,1892.58,4659.32,2.7
167482.0,Festival Offer,Inactive,App,8269.0,132.0,87.0,2381.14,5837.03,1.98
378443.0,Flash Sale,New Users,Social Media,9099.0,477.0,35.0,1797.46,7515.77,3.59
968527.0,Membership Drive,New Users,Email,3859.0,924.0,100.0,1127.1,7559.64,3.94
183638.0,Category Promotion,New Users,SMS,2625.0,814.0,81.0,4619.34,6648.87,1.97
289041.0,App Push Notification,Premium,Social Media,6232.0,149.0,57.0,2908.99,8714.66,3.75
950600.0,Email Campaign,Premium,SMS,1372.0,777.0,86.0,3584.22,6245.95,3.81
970731.0,Referral Program,All,Email,7350.0,442.0,18.0,4190.78,5941.79,3.17
183386.0,New User Discount,New Users,SMS,9855.0,522.0,26.0,1082.15,5331.26,2.23
69958.0,Weekend Special,New Users,Social Media,6631.0,214.0,82.0,2507.67,4356.1,2.89
790729.0,Festival Offer,All,Social Media,2850.0,289.0,22.0,2234.37,5709.87,3.82
524032.0,Flash Sale,Premium,Email,3785.0,335.0,72.0,2462.33,5223.8,3.85
254306.0,Membership Drive,All,Social Media,5545.0,815.0,24.0,1539.31,2233.02,2.32
3444.0,Category Promotion,All,Email,7349.0,832.0,80.0,4255.49,8255.5,2.25
141483.0,App Push Notification,Premium,Social Media,1444.0,369.0,67.0,2929.45,9702.08,2.35
401819.0,Email Campaign,Inactive,App,5466.0,693.0,10.0,4586.37,5353.07,3.26
994166.0,Referral Program,Premium,SMS,5987.0,739.0,31.0,2843.95,4392.73,1.77
63810.0,New User Discount,All,Social Media,1309.0,844.0,58.0,2162.76,6313.63,3.13
503991.0,Weekend Special,New Users,App,4392.0,828.0,77.0,3057.43,9989.43,2.35
309673.0,Festival Offer,New Users,SMS,9353.0,543.0,40.0,1295.06,9578.74,3.97
540836.0,Flash Sale,All,Social Media,2284.0,198.0,46.0,2718.51,6899.79,1.56
293456.0,Membership Drive,Premium,Social Media,7280.0,391.0,94.0,1088.01,9274.29,2.51
497310.0,Category Promotion,New Users,App,9984.0,505.0,65.0,4111.07,6985.68,2.67
833745.0,App Push Notification,All,App,7141.0,131.0,57.0,3801.07,6892.46,1.83
848490.0,Email Campaign,Inactive,App,9479.0,400.0,100.0,2461.18,4982.23,2.38
259905.0,Referral Program,All,App,1887.0,234.0,39.0,3984.05,3486.11,3.84
307369.0,New User Discount,Premium,App,5060.0,956.0,38.0,1716.9,2223.82,1.64
81984.0,Weekend Special,New Users,Email,6380.0,810.0,60.0,2353.97,3058.74,3.55
462196.0,Festival Offer,All,Social Media,5699.0,174.0,82.0,2112.06,2325.21,3.15
22894.0,Flash Sale,Inactive,Email,4624.0,773.0,14.0,3176.89,7989.04,2.6
227812.0,Membership Drive,Inactive,SMS,7152.0,826.0,29.0,1592.55,7332.62,2.18
46333.0,Category Promotion,All,Social Media,6866.0,825.0,56.0,4794.23,6201.25,3.92
169484.0,App Push Notification,All,SMS,3014.0,156.0,53.0,3288.24,3864.04,3.22
215282.0,Email Campaign,Inactive,Social Media,6391.0,306.0,11.0,3154.3,4421.5,2.64
998687.0,Referral Program,All,SMS,3873.0,361.0,82.0,2608.77,7292.07,3.4
492020.0,New User Discount,Inactive,SMS,2426.0,390.0,63.0,3733.79,6412.95,3.56
390146.0,Weekend Special,New Users,App,3213.0,953.0,32.0,1118.01,3315.16,2.25
804269.0,Festival Offer,Inactive,SMS,5469.0,382.0,85.0,3004.33,9224.1,1.63
842133.0,Flash Sale,New Users,SMS,1524.0,519.0,42.0,3925.52,7436.23,3.19
239835.0,Membership Drive,New Users,SMS,8727.0,741.0,50.0,2299.35,9039.79,1.58
196428.0,Category Promotion,Inactive,App,3268.0,450.0,18.0,2687.94,5230.23,2.63
851175.0,App Push Notification,New Users,App,8958.0,499.0,34.0,2257.8,6361.4,2.43
208326.0,Email Campaign,Inactive,SMS,9861.0,987.0,87.0,1066.82,6040.35,2.9
501999.0,Referral Program,Inactive,App,8771.0,125.0,82.0,4005.1,9770.06,2.66
917527.0,New User Discount,All,SMS,3253.0,974.0,11.0,3727.72,9676.99,2.34
530023.0,Weekend Special,All,App,7202.0,219.0,23.0,4676.88,6531.53,3.33
195261.0,Festival Offer,Premium,SMS,5800.0,915.0,12.0,3629.38,5089.26,3.95
559439.0,Flash Sale,New Users,Social Media,5868.0,651.0,67.0,2440.79,7437.67,2.48
968922.0,Membership Drive,New Users,Social Media,2311.0,748.0,57.0,3114.64,8221.14,2.75
413576.0,Category Promotion,Premium,App,8457.0,555.0,40.0,4559.02,9051.01,2.84
223037.0,App Push Notification,All,App,3394.0,500.0,84.0,3362.98,6314.63,3.9
34437.0,Email Campaign,All,App,9485.0,691.0,38.0,2610.25,7619.36,3.67
302317.0,Referral Program,Inactive,Social Media,4060.0,619.0,70.0,2190.43,5051.72,2.23
236674.0,New User Discount,Inactive,App,6798.0,327.0,77.0,1310.74,6209.81,2.56
388568.0,Weekend Special,All,Social Media,8669.0,809.0,40.0,3952.11,4315.18,3.11
107126.0,Festival Offer,Inactive,SMS,4282.0,179.0,60.0,3533.77,7807.14,3.9
296391.0,Flash Sale,New Users,SMS,5660.0,174.0,36.0,4924.61,2659.45,2.45
380238.0,Membership Drive,New Users,SMS,8574.0,500.0,32.0,3599.19,6410.52,1.92
510012.0,Category Promotion,Premium,Social Media,7398.0,991.0,91.0,2731.8,7671.15,2.98
930795.0,App Push Notification,All,Social Media,1918.0,111.0,87.0,4903.9,3453.91,2.2
650760.0,Email Campaign,New Users,SMS,7224.0,114.0,37.0,4660.8,8411.65,3.87
138481.0,Referral Program,New Users,Social Media,3443.0,988.0,70.0,4889.24,3822.29,3.71
179060.0,New User Discount,All,SMS,5201.0,624.0,12.0,3292.4,4869.22,2.0
367528.0,Weekend Special,Inactive,SMS,2332.0,455.0,76.0,4961.31,7990.11,2.75
683419.0,Festival Offer,Inactive,Social Media,7985.0,254.0,81.0,1231.15,4902.37,3.49
10407.0,Flash Sale,Premium,SMS,8189.0,182.0,33.0,4178.58,5531.81,2.88
205997.0,Membership Drive,All,SMS,2804.0,530.0,57.0,2289.68,8539.39,2.55
574292.0,Category Promotion,All,Email,6779.0,674.0,14.0,1753.91,9395.81,2.33
843879.0,App Push Notification,New Users,Social Media,8502.0,996.0,97.0,1018.26,5106.53,3.33
682216.0,Email Campaign,Premium,SMS,8276.0,825.0,71.0,2609.97,2533.5,1.84
97826.0,Referral Program,All,Email,1769.0,768.0,30.0,1447.44,2701.3,3.1
855574.0,New User Discount,All,Email,9303.0,335.0,37.0,4511.02,8311.45,1.54
14196.0,Weekend Special,Premium,App,1580.0,904.0,20.0,2739.51,3614.18,2.96
35758.0,Festival Offer,All,Social Media,4879.0,415.0,59.0,2679.98,4890.31,2.86
220225.0,Flash Sale,All,Email,3071.0,228.0,30.0,4343.75,8398.05,1.92
152900.0,Membership Drive,Inactive,SMS,2923.0,758.0,50.0,2678.14,5253.43,3.38
148791.0,Category Promotion,All,Social Media,6040.0,791.0,42.0,3892.86,8212.92,1.65
48752.0,App Push Notification,Inactive,Email,3670.0,850.0,28.0,4480.14,6691.74,2.84
156424.0,Email Campaign,All,SMS,6576.0,909.0,77.0,2184.42,2159.92,2.87
635906.0,Referral Program,Premium,App,5965.0,829.0,83.0,1411.03,3551.8,1.94
984066.0,New User Discount,Premium,SMS,2661.0,872.0,30.0,1686.9,5433.0,1.69
54315.0,Weekend Special,All,Social Media,1640.0,620.0,53.0,3680.33,9123.9,3.46
374529.0,Festival Offer,New Users,SMS,8108.0,245.0,93.0,1034.28,5814.4,3.09
851003.0,Flash Sale,Inactive,SMS,5131.0,800.0,89.0,4942.56,3516.68,1.94
645770.0,Membership Drive,All,Email,3509.0,470.0,53.0,2693.98,8708.77,3.81
680034.0,Category Promotion,Inactive,Social Media,9168.0,129.0,95.0,3987.88,9301.94,2.69
927300.0,App Push Notification,Inactive,App,8387.0,791.0,10.0,2142.68,4715.84,2.31
935473.0,Email Campaign,All,SMS,8162.0,829.0,85.0,1042.25,6741.1,2.32
243745.0,Referral Program,All,SMS,7584.0,975.0,85.0,4245.97,7191.47,1.6
567539.0,New User Discount,Inactive,SMS,5962.0,617.0,20.0,3870.08,2686.66,3.61
890153.0,Weekend Special,Inactive,Email,2076.0,647.0,87.0,3266.99,8262.93,1.95
115619.0,Festival Offer,All,SMS,4443.0,818.0,43.0,1690.72,2483.09,2.09
711524.0,Flash Sale,Premium,Email,7815.0,124.0,78.0,1864.05,5080.14,3.36
237215.0,Membership Drive,All,Social Media,1467.0,787.0,100.0,4425.98,6769.83,3.38
376804.0,Category Promotion,Premium,Email,3657.0,936.0,50.0,1965.11,3441.23,3.53
237578.0,App Push Notification,Inactive,Social Media,8422.0,264.0,70.0,4057.68,9283.61,1.52
787178.0,Email Campaign,Premium,Social Media,6711.0,246.0,24.0,3940.79,4519.46,2.14
887862.0,Referral Program,All,Social Media,3724.0,990.0,64.0,1635.41,2932.57,2.15
824425.0,New User Discount,All,Social Media,3784.0,175.0,17.0,1524.92,8798.01,3.5
595836.0,Weekend Special,Premium,Social Media,8086.0,949.0,89.0,2334.1,6014.11,2.21
86043.0,Festival Offer,Premium,Social Media,8250.0,842.0,44.0,3962.3,7371.29,3.3
382938.0,Flash Sale,Premium,SMS,7503.0,438.0,74.0,2081.05,4667.04,3.07
148406.0,Membership Drive,New Users,SMS,7665.0,443.0,49.0,2659.15,7836.3,2.71
66039.0,Category Promotion,Premium,Email,9821.0,992.0,13.0,3490.77,5132.39,3.19
140831.0,App Push Notification,New Users,SMS,1008.0,593.0,29.0,3451.35,4484.38,3.17
312118.0,Email Campaign,All,Social Media,4770.0,607.0,58.0,2066.92,5783.9,3.57
976080.0,Referral Program,Inactive,SMS,8272.0,382.0,20.0,4723.22,2344.55,2.27
985686.0,New User Discount,Premium,App,1376.0,203.0,51.0,4009.18,4033.7,3.7
212132.0,Weekend Special,All,Social Media,4233.0,350.0,62.0,4000.66,4618.39,2.24
352933.0,Festival Offer,All,Social Media,8513.0,671.0,95.0,2762.22,2370.8,3.1
793231.0,Flash Sale,Inactive,Email,8624.0,643.0,47.0,3470.08,9934.13,3.25
8490.0,Membership Drive,New Users,App,3707.0,517.0,10.0,3502.64,4271.08,3.03
381763.0,Category Promotion,Premium,SMS,5006.0,703.0,77.0,2856.45,7533.8,2.53
193262.0,App Push Notification,Premium,Social Media,8220.0,622.0,81.0,4525.43,3853.95,2.11
289950.0,Email Campaign,All,Email,6331.0,937.0,18.0,2287.64,7973.08,1.68
150550.0,Referral Program,New Users,App,2892.0,390.0,61.0,1526.09,3501.09,3.48
386004.0,New User Discount,New Users,SMS,7597.0,719.0,94.0,4293.84,9911.56,3.7
593032.0,Weekend Special,New Users,SMS,3060.0,313.0,15.0,2087.81,5136.89,2.79
46705.0,Festival Offer,Premium,App,9716.0,420.0,66.0,1387.73,9758.94,2.94
755487.0,Flash Sale,All,Social Media,7138.0,426.0,58.0,3187.2,5180.58,2.79
559424.0,Membership Drive,Inactive,Email,3918.0,606.0,21.0,2738.76,4196.29,1.54
632048.0,Category Promotion,Premium,Social Media,3653.0,495.0,45.0,3156.97,8991.09,1.65
823665.0,App Push Notification,All,Social Media,5690.0,105.0,66.0,4703.29,8992.38,2.26
534933.0,Email Campaign,Premium,Social Media,7525.0,682.0,66.0,2757.98,2822.97,3.44
19278.0,Referral Program,All,Social Media,9175.0,334.0,12.0,3902.93,6049.34,3.8
538430.0,New User Discount,All,SMS,2503.0,215.0,23.0,3971.29,7732.77,1.65
804594.0,Weekend Special,New Users,Email,1569.0,981.0,85.0,2160.59,8481.29,2.11
958322.0,Festival Offer,All,Email,3058.0,134.0,15.0,3590.36,9110.49,3.96
571340.0,Flash Sale,Premium,Social Media,7771.0,816.0,77.0,2213.62,2572.44,3.0
247544.0,Membership Drive,Inactive,Email,1721.0,229.0,64.0,4921.17,5504.67,3.25
733230.0,Category Promotion,New Users,Email,7789.0,205.0,39.0,1154.77,8459.82,2.66
55717.0,App Push Notification,New Users,Social Media,1970.0,960.0,93.0,1042.16,6581.15,2.45
606574.0,Email Campaign,Inactive,SMS,1364.0,670.0,87.0,1471.29,3948.01,2.13
467804.0,Referral Program,All,App,3473.0,303.0,82.0,1949.69,6656.08,2.32
747340.0,New User Discount,Premium,Social Media,2655.0,873.0,34.0,2282.72,6508.71,2.78
88528.0,Weekend Special,Premium,App,7007.0,546.0,52.0,1851.23,3595.22,2.65
574693.0,Festival Offer,Premium,App,7635.0,349.0,10.0,1168.05,2995.68,1.85
60258.0,Flash Sale,Inactive,App,5931.0,452.0,14.0,4175.63,7495.66,2.83
472970.0,Membership Drive,All,App,8212.0,143.0,19.0,1379.71,2584.24,3.0
894884.0,Category Promotion,Inactive,SMS,1301.0,269.0,97.0,2317.37,9799.65,3.97
679212.0,App Push Notification,Inactive,SMS,8574.0,687.0,24.0,2590.46,6522.26,3.57
378626.0,Email Campaign,Premium,Email,6867.0,370.0,37.0,1675.87,5484.64,2.99
812587.0,Referral Program,All,Social Media,3255.0,109.0,84.0,4415.53,6715.22,3.76
904951.0,New User Discount,New Users,App,1858.0,166.0,31.0,3016.37,2226.06,2.43
643820.0,Weekend Special,Inactive,Social Media,7398.0,865.0,75.0,4358.13,5223.54,2.45
926771.0,Festival Offer,Inactive,Email,8715.0,520.0,10.0,2715.56,5727.74,3.7
806837.0,Flash Sale,New Users,SMS,9713.0,495.0,63.0,2134.13,9913.34,2.75
350120.0,Membership Drive,New Users,App,6645.0,567.0,50.0,3679.14,2182.98,2.0
222513.0,Category Promotion,Premium,Email,7674.0,650.0,75.0,4476.92,6935.03,1.53
250189.0,App Push Notification,New Users,Social Media,7696.0,297.0,85.0,4884.59,7797.63,3.62
435951.0,Email Campaign,All,App,2958.0,221.0,78.0,1552.28,6210.97,3.45
998740.0,Referral Program,All,SMS,4685.0,549.0,64.0,4386.65,7404.9,3.09
309885.0,New User Discount,Inactive,Email,3359.0,847.0,56.0,2105.69,9268.67,2.2
93955.0,Weekend Special,New Users,SMS,5218.0,680.0,61.0,3956.92,3191.6,3.79
944366.0,Festival Offer,Premium,Social Media,7280.0,325.0,35.0,4481.12,3128.26,2.9
38519.0,Flash Sale,New Users,SMS,8942.0,906.0,16.0,4071.71,6396.73,3.22
75578.0,Membership Drive,Inactive,SMS,5775.0,900.0,54.0,2701.11,9924.73,2.41
804027.0,Category Promotion,Premium,SMS,8842.0,986.0,91.0,2169.07,3933.28,2.52
95061.0,App Push Notification,New Users,SMS,8803.0,809.0,92.0,1103.43,8832.67,1.69
282922.0,Email Campaign,New Users,SMS,1127.0,824.0,35.0,3620.09,9742.82,1.65
770435.0,Referral Program,Inactive,SMS,1965.0,775.0,49.0,3655.24,9730.45,2.28
207721.0,New User Discount,All,Social Media,4587.0,744.0,78.0,3503.42,8651.15,1.63
196080.0,Weekend Special,All,Email,7965.0,325.0,20.0,4363.79,4283.05,3.33
995422.0,Festival Offer,Premium,App,5105.0,608.0,64.0,3422.59,3328.09,3.83
141857.0,Flash Sale,New Users,Social Media,8366.0,302.0,17.0,1236.9,3685.41,1.7
261055.0,Membership Drive,New Users,Email,2234.0,573.0,93.0,2489.03,4881.52,3.8
872427.0,Category Promotion,New Users,Social Media,6600.0,702.0,54.0,3162.72,8305.78,2.28
195292.0,App Push Notification,Inactive,SMS,1262.0,322.0,66.0,4070.68,3938.57,2.56
254623.0,Email Campaign,New Users,App,6404.0,201.0,83.0,1125.09,4925.61,3.89
984408.0,Referral Program,New Users,Social Media,2291.0,586.0,12.0,1180.56,2429.41,1.59
130791.0,New User Discount,Premium,SMS,5963.0,154.0,94.0,1417.02,8141.03,3.17
7258.0,Weekend Special,New Users,Social Media,1403.0,226.0,73.0,2002.0,7407.03,3.93
180135.0,Festival Offer,Premium,App,9468.0,952.0,99.0,3661.95,7288.94,3.0
422711.0,Flash Sale,Inactive,App,4875.0,192.0,86.0,1544.61,7503.9,3.43
815396.0,Membership Drive,Inactive,App,3329.0,147.0,20.0,2030.14,8222.08,3.09
206258.0,Category Promotion,All,Social Media,2355.0,843.0,28.0,4532.07,2769.83,2.69
